idx,text,main_heading,heading,topic,paper_idx,BIO,BIO_1,BIO_2,offset1,pro1,offset2,pro2,offset3,pro3,mask,bi_labels,labels
80,BERT 's model architecture is a multi - layer bidirectional Transformer encoder based on the original implementation and released in the tensor2 tensor library .,Model Architecture,Model Architecture,named-entity-recognition,8,,,,1,0.0136986301369863,79,0.2041343669250646,10,0.12195121951219512,1,0,
81,1,Model Architecture,Model Architecture,named-entity-recognition,8,,,,2,0.0273972602739726,80,0.20671834625322996,11,0.13414634146341464,1,0,
82,"Because the use of Transformers has become common and our implementation is almost identical to the original , we will omit an exhaustive background description of the model architecture and refer readers to as well as excellent guides such as "" The Annotated Transformer . """,Model Architecture,Model Architecture,named-entity-recognition,8,,,,3,0.0410958904109589,81,0.20930232558139536,12,0.14634146341463414,1,0,
83,2,Model Architecture,Model Architecture,named-entity-recognition,8,,,,4,0.0547945205479452,82,0.21188630490956073,13,0.15853658536585366,1,0,
84,"In this work , we denote the number of layers ( i.e. , Transformer blocks ) as L , the hidden size as H , and the number of self - attention heads as A .",Model Architecture,Model Architecture,named-entity-recognition,8,,,,5,0.0684931506849315,83,0.2144702842377261,14,0.17073170731707318,1,0,
85,"We primarily report results on two model sizes : BERT BASE ( L=12 , H = 768 , A = 12 , Total Param-eters=110M ) and BERT LARGE ( L=24 , H = 1024 , A = 16 , Total Parameters=340M ) .",Model Architecture,Model Architecture,named-entity-recognition,8,,,,6,0.0821917808219178,84,0.21705426356589147,15,0.18292682926829268,1,0,
86,BERT BASE was chosen to have the same model size as OpenAI GPT for comparison purposes .,Model Architecture,Model Architecture,named-entity-recognition,8,,,,7,0.0958904109589041,85,0.21963824289405684,16,0.1951219512195122,1,0,
87,"Critically , however , the BERT Transformer uses bidirectional self - attention , while the GPT Transformer uses constrained self - attention where every token can only attend to context to its left .",Model Architecture,Model Architecture,named-entity-recognition,8,,,,8,0.1095890410958904,86,0.2222222222222222,17,0.2073170731707317,1,0,
88,4,Model Architecture,Model Architecture,named-entity-recognition,8,,,,9,0.1232876712328767,87,0.2248062015503876,18,0.21951219512195122,1,0,
89,Input / Output Representations,Model Architecture,,named-entity-recognition,8,,,,10,0.136986301369863,88,0.22739018087855298,19,0.23170731707317074,1,0,
90,"To make BERT handle a variety of down - stream tasks , our input representation is able to unambiguously represent both a single sentence and a pair of sentences ( e.g. , Question , Answer ) in one token sequence .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,11,0.1506849315068493,89,0.22997416020671835,20,0.24390243902439024,1,0,
91,"Throughout this work , a "" sentence "" can bean arbitrary span of contiguous text , rather than an actual linguistic sentence .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,12,0.1643835616438356,90,0.23255813953488372,21,0.25609756097560976,1,0,
92,"A "" sequence "" refers to the input token sequence to BERT , which maybe a single sentence or two sentences packed together .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,13,0.1780821917808219,91,0.2351421188630491,22,0.2682926829268293,1,0,
93,We use WordPiece embeddings,Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,14,0.1917808219178082,92,0.23772609819121446,23,0.2804878048780488,1,0,
94,"( Wu et al. , 2016 ) with a 30,000 token vocabulary .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,15,0.2054794520547945,93,0.24031007751937986,24,0.2926829268292683,1,0,
95,The first token of every sequence is always a special classification token ( [ CLS ] ) .,Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,16,0.2191780821917808,94,0.24289405684754523,25,0.3048780487804878,1,0,
96,The final hidden state corresponding to this token is used as the aggregate sequence representation for classification tasks .,Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,17,0.2328767123287671,95,0.2454780361757106,26,0.3170731707317073,1,0,
97,Sentence pairs are packed together into a single sequence .,Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,18,0.2465753424657534,96,0.24806201550387597,27,0.32926829268292684,1,0,
98,We differentiate the sentences in two ways .,Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,19,0.2602739726027397,97,0.25064599483204136,28,0.34146341463414637,1,0,
99,"First , we separate them with a special token ( [ SEP ] ) .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,20,0.273972602739726,98,0.2532299741602067,29,0.35365853658536583,1,0,
100,"Second , we add a learned embedding to every token indicating whether it belongs to sentence A or sentence B .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,21,0.2876712328767123,99,0.2558139534883721,30,0.36585365853658536,1,0,
101,"As shown in , we denote input embedding as E , the final hidden vector of the special [ CLS ] token as C ? R H , and the final hidden vector for the i th input token as",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,22,0.3013698630136986,100,0.25839793281653745,31,0.3780487804878049,1,0,
102,"For a given token , its input representation is constructed by summing the corresponding token , segment , and position embeddings .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,23,0.3150684931506849,101,0.26098191214470284,32,0.3902439024390244,1,0,
103,"A visualization of this construction can be seen in . ( 2018 ) , we do not use traditional left - to - right or right - to - left language models to pre-train BERT .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,24,0.3287671232876712,102,0.26356589147286824,33,0.4024390243902439,1,0,
104,"Instead , we pre-train BERT using two unsupervised tasks , described in this section .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,25,0.3424657534246575,103,0.2661498708010336,34,0.4146341463414634,1,0,
105,This step is presented in the left part of .,Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,26,0.3561643835616438,104,0.268733850129199,35,0.4268292682926829,1,0,
106,Task # 1 : Masked LM,Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,27,0.3698630136986301,105,0.2713178294573643,36,0.43902439024390244,1,0,
107,"Intuitively , it is reasonable to believe that a deep bidirectional model is strictly more powerful than either a left - to - right model or the shallow concatenation of a left - toright and a right - to - left model .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,28,0.3835616438356164,106,0.2739018087855297,37,0.45121951219512196,1,0,
108,"Unfortunately , standard conditional language models can only be trained left - to - right or right - to - left , since bidirectional conditioning would allow each word to indirectly "" see itself "" , and the model could trivially predict the target word in a multi - layered context .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,29,0.3972602739726027,107,0.27648578811369506,38,0.4634146341463415,1,0,
109,"former is often referred to as a "" Transformer encoder "" while the left - context - only version is referred to as a "" Transformer decoder "" since it can be used for text generation .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,30,0.410958904109589,108,0.27906976744186046,39,0.47560975609756095,1,0,
110,"In order to train a deep bidirectional representation , we simply mask some percentage of the input tokens at random , and then predict those masked tokens .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,31,0.4246575342465753,109,0.28165374677002586,40,0.4878048780487805,1,0,
111,"We refer to this procedure as a "" masked LM "" ( MLM ) , although it is often referred to as a Cloze task in the literature .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,32,0.4383561643835616,110,0.2842377260981912,41,0.5,1,0,
112,"In this case , the final hidden vectors corresponding to the mask tokens are fed into an output softmax over the vocabulary , as in a standard LM .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,33,0.4520547945205479,111,0.2868217054263566,42,0.5121951219512195,1,0,
113,"In all of our experiments , we mask 15 % of all WordPiece tokens in each sequence at random .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,34,0.4657534246575342,112,0.28940568475452194,43,0.524390243902439,1,0,
114,"In contrast to denoising auto - encoders , we only predict the masked words rather than reconstructing the entire input .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,35,0.4794520547945205,113,0.29198966408268734,44,0.5365853658536586,1,0,
115,"Although this allows us to obtain a bidirectional pre-trained model , a downside is that we are creating a mismatch between pre-training and fine - tuning , since the [ MASK ] token does not appear during fine - tuning .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,36,0.4931506849315068,114,0.29457364341085274,45,0.5487804878048781,1,0,
116,"To mitigate this , we do not always replace "" masked "" words with the actual [ MASK ] token .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,37,0.5068493150684932,115,0.2971576227390181,46,0.5609756097560976,1,0,
117,The training data generator chooses 15 % of the token positions at random for prediction .,Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,38,0.5205479452054794,116,0.2997416020671835,47,0.573170731707317,1,0,
118,"If the i - th token is chosen , we replace the i - th token with ( 1 ) the [ MASK ] token 80 % of the time ( 2 ) a random token 10 % of the time ( 3 ) the unchanged i - th token 10 % of the time .",Model Architecture,Input / Output Representations,named-entity-recognition,8,,,,39,0.5342465753424658,117,0.3023255813953488,48,0.5853658536585366,1,0,
119,"Then ,",Model Architecture,,named-entity-recognition,8,,,,40,0.547945205479452,118,0.3049095607235142,49,0.5975609756097561,1,0,
120,Ti will be used to predict the original token with cross entropy loss .,Model Architecture,"Then ,",named-entity-recognition,8,,,,41,0.5616438356164384,119,0.30749354005167956,50,0.6097560975609756,1,0,
121,We compare variations of this procedure in Appendix C.2 .,Model Architecture,"Then ,",named-entity-recognition,8,,,,42,0.5753424657534246,120,0.31007751937984496,51,0.6219512195121951,1,0,
122,"Task # 2 : Next Sentence Prediction ( NSP ) Many important downstream tasks such as Question Answering ( QA ) and Natural Language Inference ( NLI ) are based on understanding the relationship between two sentences , which is not directly captured by language modeling .",Model Architecture,"Then ,",named-entity-recognition,8,,,,43,0.589041095890411,121,0.31266149870801035,52,0.6341463414634146,1,0,
123,"In order to train a model that understands sentence relationships , we pre-train for a binarized next sentence prediction task that can be trivially generated from any monolingual corpus .",Model Architecture,"Then ,",named-entity-recognition,8,,,,44,0.6027397260273972,122,0.3152454780361757,53,0.6463414634146342,1,0,
124,"Specifically , when choosing the sentences A and B for each pretraining example , 50 % of the time B is the actual next sentence that follows A ( labeled as IsNext ) , and 50 % of the time it is a random sentence from the corpus ( labeled as NotNext ) .",Model Architecture,"Then ,",named-entity-recognition,8,,,,45,0.6164383561643836,123,0.3178294573643411,54,0.6585365853658537,1,0,
125,"As we show in , C is used for next sentence prediction ( NSP ) .",Model Architecture,"Then ,",named-entity-recognition,8,,,,46,0.6301369863013698,124,0.32041343669250644,55,0.6707317073170732,1,0,
126,"5 Despite its simplicity , we demonstrate in Section 5.1 that pre-training towards this task is very beneficial to both QA and NLI .",Model Architecture,"Then ,",named-entity-recognition,8,,,,47,0.6438356164383562,125,0.32299741602067183,56,0.6829268292682927,1,0,
127,6,Model Architecture,"Then ,",named-entity-recognition,8,,,,48,0.6575342465753424,126,0.32558139534883723,57,0.6951219512195121,1,0,
128,5 The final model achieves 97 % - 98 % accuracy on NSP .,Model Architecture,"Then ,",named-entity-recognition,8,,,,49,0.6712328767123288,127,0.3281653746770026,58,0.7073170731707317,1,0,
129,"The vector C is not a meaningful sentence representation without fine - tuning , since it was trained with NSP .",Model Architecture,"Then ,",named-entity-recognition,8,,,,50,0.684931506849315,128,0.330749354005168,59,0.7195121951219512,1,0,
130,he likes play ##ing my dog is cute Input,Model Architecture,"Then ,",named-entity-recognition,8,,,,51,0.6986301369863014,129,0.3333333333333333,60,0.7317073170731707,1,0,
131,Position,Model Architecture,,named-entity-recognition,8,,,,52,0.7123287671232876,130,0.3359173126614987,61,0.7439024390243902,1,0,
132,Embeddings : BERT input representation .,Model Architecture,Position,named-entity-recognition,8,,,,53,0.726027397260274,131,0.3385012919896641,62,0.7560975609756098,1,0,
133,"The input embeddings are the sum of the token embeddings , the segmentation embeddings and the position embeddings .",Model Architecture,Position,named-entity-recognition,8,,,,54,0.7397260273972602,132,0.34108527131782945,63,0.7682926829268293,1,0,
134,The NSP task is closely related to representationlearning objectives used in Jernite et al. and Logeswaran and Lee ( 2018 ) .,Model Architecture,Position,named-entity-recognition,8,,,,55,0.7534246575342466,133,0.34366925064599485,64,0.7804878048780488,1,0,
135,"However , in prior work , only sentence embeddings are transferred to down - stream tasks , where BERT transfers all parameters to initialize end - task model parameters .",Model Architecture,Position,named-entity-recognition,8,,,,56,0.7671232876712328,134,0.3462532299741602,65,0.7926829268292683,1,0,
